,Contact type,User_ID,Access_Date,Device
1590,Staff,VB3CT538       ,3/18/2020,Mac
3562,Staff,VB1CT121       ,3/18/2020,Mac
514,Staff,VB3CT126       ,3/18/2020,Unknown
515,Staff,VB3CT126       ,3/18/2020,Unknown
517,Staff,VB3CT126       ,3/18/2020,Unknown
519,Staff,VB3CT126       ,3/18/2020,Unknown
520,Staff,VB3CT126       ,3/18/2020,Unknown
1769,Staff,VB3CT59        ,3/18/2020,Unknown
1770,Staff,VB3CT59        ,3/18/2020,Unknown
1771,Staff,VB3CT59        ,3/18/2020,Unknown
1772,Staff,VB3CT59        ,3/18/2020,Unknown
1773,Staff,VB3CT59        ,3/18/2020,Unknown
3021,Staff,VB2CT3         ,3/18/2020,PC
3168,Staff,VB1CT245       ,3/18/2020,PC
1768,Staff,VB3CT59        ,3/19/2020,Mac
758,Staff,VB1CT66        ,3/19/2020,Mac
2307,Staff,VB1CT58        ,3/19/2020,Mac
883,Staff,VB3CT536       ,3/19/2020,Mac
512,Staff,VB3CT126       ,3/19/2020,Mac
513,Staff,VB3CT126       ,3/19/2020,Mac
2952,Staff,VB1CT160       ,3/19/2020,Mac
2788,Staff,VB1CT204       ,3/19/2020,Mac
2789,Staff,VB1CT204       ,3/19/2020,Mac
2790,Staff,VB1CT204       ,3/19/2020,Mac
2791,Staff,VB1CT204       ,3/19/2020,Mac
2792,Staff,VB1CT204       ,3/19/2020,Mac
2793,Staff,VB1CT204       ,3/19/2020,Mac
2951,Staff,VB1CT160       ,3/19/2020,Mac
2251,Staff,VB3CT533       ,3/19/2020,Mac
3439,Staff,VB1CT117       ,3/19/2020,Mac
1005,Staff,VB3CT47        ,3/19/2020,Mac
1006,Staff,VB3CT47        ,3/19/2020,Mac
1007,Staff,VB3CT47        ,3/19/2020,Mac
1008,Staff,VB3CT47        ,3/19/2020,Mac
3561,Staff,VB1CT121       ,3/19/2020,Mac
511,Staff,VB3CT126       ,3/19/2020,Unknown
2421,Staff,VB1CT84        ,3/19/2020,PC
3234,Staff,VB1CT415       ,3/19/2020,PC
3235,Staff,VB1CT415       ,3/19/2020,PC
3243,Staff,VB1CT417       ,3/19/2020,PC
2767,Staff,VB1CT416       ,3/19/2020,PC
2768,Staff,VB1CT416       ,3/19/2020,PC
1766,Staff,VB3CT59        ,3/20/2020,Mac
1767,Staff,VB3CT59        ,3/20/2020,Mac
2438,Staff,VB1CT70        ,3/20/2020,Mac
3291,Staff,VB1CT136       ,3/20/2020,Mac
509,Staff,VB3CT126       ,3/20/2020,Mac
510,Staff,VB3CT126       ,3/20/2020,Mac
2950,Staff,VB1CT160       ,3/20/2020,Mac
2194,Staff,VB1CT122       ,3/20/2020,Mac
2567,Staff,VB3CT549       ,3/20/2020,Mac
293,Staff,VB3CT546       ,3/20/2020,Mac
3560,Staff,VB1CT121       ,3/20/2020,Mac
3020,Staff,VB2CT3         ,3/20/2020,PC
3134,Staff,VB1CT420       ,3/20/2020,PC
508,Staff,VB3CT126       ,3/22/2020,Mac
2566,Staff,VB3CT549       ,3/22/2020,Mac
1763,Staff,VB3CT59        ,3/23/2020,Mac
1764,Staff,VB3CT59        ,3/23/2020,Mac
1765,Staff,VB3CT59        ,3/23/2020,Mac
3558,Staff,VB1CT121       ,3/23/2020,Mac
2554,Staff,VB1CT65        ,3/23/2020,Mac
3174,Staff,VB1CT129       ,3/23/2020,Mac
882,Staff,VB3CT536       ,3/23/2020,Mac
2387,Staff,VB3CT116       ,3/23/2020,Mac
2077,Staff,VB3CT83        ,3/23/2020,Mac
507,Staff,VB3CT126       ,3/23/2020,Mac
2949,Staff,VB1CT160       ,3/23/2020,Mac
3111,Staff,VB1CT101       ,3/23/2020,Mac
3112,Staff,VB1CT101       ,3/23/2020,Mac
2078,Staff,VB3CT83        ,3/23/2020,Mac
2564,Staff,VB3CT549       ,3/23/2020,Mac
2565,Staff,VB3CT549       ,3/23/2020,Mac
3419,Staff,VB1CT142       ,3/23/2020,Mac
1003,Staff,VB3CT47        ,3/23/2020,Mac
1004,Staff,VB3CT47        ,3/23/2020,Mac
2250,Staff,VB3CT533       ,3/23/2020,Mac
2635,Staff,VB1CT86        ,3/23/2020,Mac
3559,Staff,VB1CT121       ,3/23/2020,Mac
77,Client,VB1CT421       ,3/23/2020,PC
78,Client,VB1CT421       ,3/23/2020,PC
1761,Staff,VB3CT59        ,3/24/2020,Mac
1762,Staff,VB3CT59        ,3/24/2020,Mac
2437,Staff,VB1CT70        ,3/24/2020,Mac
2545,Staff,VB1CT65        ,3/24/2020,Mac
2546,Staff,VB1CT65        ,3/24/2020,Mac
2551,Staff,VB1CT65        ,3/24/2020,Mac
2552,Staff,VB1CT65        ,3/24/2020,Mac
2553,Staff,VB1CT65        ,3/24/2020,Mac
881,Staff,VB3CT536       ,3/24/2020,Mac
2386,Staff,VB3CT116       ,3/24/2020,Mac
2074,Staff,VB3CT83        ,3/24/2020,Mac
2076,Staff,VB3CT83        ,3/24/2020,Mac
807,Staff,VB3CT547       ,3/24/2020,Mac
2947,Staff,VB1CT160       ,3/24/2020,Mac
2948,Staff,VB1CT160       ,3/24/2020,Mac
3109,Staff,VB1CT101       ,3/24/2020,Mac
3110,Staff,VB1CT101       ,3/24/2020,Mac
2075,Staff,VB3CT83        ,3/24/2020,Mac
998,Staff,VB3CT47        ,3/24/2020,Mac
999,Staff,VB3CT47        ,3/24/2020,Mac
1000,Staff,VB3CT47        ,3/24/2020,Mac
1001,Staff,VB3CT47        ,3/24/2020,Mac
1002,Staff,VB3CT47        ,3/24/2020,Mac
2547,Staff,VB1CT65        ,3/24/2020,Mac
2549,Staff,VB1CT65        ,3/24/2020,Mac
2550,Staff,VB1CT65        ,3/24/2020,Mac
3202,Staff,VB1CT118       ,3/24/2020,Unknown
3203,Staff,VB1CT118       ,3/24/2020,Unknown
76,Client,VB1CT421       ,3/24/2020,PC
2420,Staff,VB1CT84        ,3/24/2020,PC
2629,Staff,VB1CT200       ,3/24/2020,PC
3204,Staff,VB1CT118       ,3/24/2020,PC
3256,Staff,VB1CT423       ,3/24/2020,PC
2766,Staff,VB1CT416       ,3/24/2020,PC
2548,Staff,VB1CT65        ,3/24/2020,Unknown
1759,Staff,VB3CT59        ,3/25/2020,Mac
1760,Staff,VB3CT59        ,3/25/2020,Mac
2544,Staff,VB1CT65        ,3/25/2020,Mac
3188,Staff,VB1CT123       ,3/25/2020,Mac
2073,Staff,VB3CT83        ,3/25/2020,Mac
504,Staff,VB3CT126       ,3/25/2020,Mac
506,Staff,VB3CT126       ,3/25/2020,Mac
2945,Staff,VB1CT160       ,3/25/2020,Mac
2946,Staff,VB1CT160       ,3/25/2020,Mac
3108,Staff,VB1CT101       ,3/25/2020,Mac
3493,Staff,VB3CT388       ,3/25/2020,Mac
292,Staff,VB3CT546       ,3/25/2020,Mac
992,Staff,VB3CT47        ,3/25/2020,Mac
993,Staff,VB3CT47        ,3/25/2020,Mac
994,Staff,VB3CT47        ,3/25/2020,Mac
995,Staff,VB3CT47        ,3/25/2020,Mac
996,Staff,VB3CT47        ,3/25/2020,Mac
997,Staff,VB3CT47        ,3/25/2020,Mac
3128,Staff,VB1CT157       ,3/25/2020,Mac
2219,Staff,VB1CT77        ,3/25/2020,Mac
505,Staff,VB3CT126       ,3/25/2020,Unknown
3200,Staff,VB1CT118       ,3/25/2020,Unknown
2419,Staff,VB1CT84        ,3/25/2020,PC
2769,Staff,VB1CT128       ,3/25/2020,PC
3201,Staff,VB1CT118       ,3/25/2020,PC
3242,Staff,VB1CT417       ,3/25/2020,PC
3304,Staff,VB1CT168       ,3/25/2020,PC
3305,Staff,VB1CT168       ,3/25/2020,PC
757,Staff,VB1CT66        ,3/26/2020,Mac
2699,Staff,VB1CT165       ,3/26/2020,Mac
2543,Staff,VB1CT65        ,3/26/2020,Mac
2698,Staff,VB1CT165       ,3/26/2020,Mac
2340,Staff,VB1CT143       ,3/26/2020,Mac
2072,Staff,VB3CT83        ,3/26/2020,Mac
500,Staff,VB3CT126       ,3/26/2020,Mac
501,Staff,VB3CT126       ,3/26/2020,Mac
502,Staff,VB3CT126       ,3/26/2020,Mac
503,Staff,VB3CT126       ,3/26/2020,Mac
38,Client,VB1CT429       ,3/26/2020,Mac
2787,Staff,VB1CT204       ,3/26/2020,Mac
2795,Staff,VB1CT204       ,3/26/2020,Mac
2942,Staff,VB1CT160       ,3/26/2020,Mac
2943,Staff,VB1CT160       ,3/26/2020,Mac
2944,Staff,VB1CT160       ,3/26/2020,Mac
2455,Staff,VB3CT537       ,3/26/2020,Mac
2563,Staff,VB3CT549       ,3/26/2020,Mac
991,Staff,VB3CT47        ,3/26/2020,Mac
1588,Staff,VB3CT538       ,3/26/2020,Mac
1589,Staff,VB3CT538       ,3/26/2020,Mac
3418,Staff,VB1CT142       ,3/26/2020,Mac
3557,Staff,VB1CT121       ,3/26/2020,Mac
2218,Staff,VB1CT77        ,3/26/2020,Mac
990,Staff,VB3CT47        ,3/26/2020,Unknown
2071,Staff,VB3CT83        ,3/26/2020,Unknown
3392,Staff,VB1CT222       ,3/26/2020,PC
3692,Staff,VB1CT428       ,3/26/2020,PC
3302,Staff,VB1CT168       ,3/26/2020,PC
3303,Staff,VB1CT168       ,3/26/2020,PC
708,Staff,VB1CT61        ,3/26/2020,PC
3691,Staff,VB1CT428       ,3/26/2020,PC
1757,Staff,VB3CT59        ,3/27/2020,Mac
1758,Staff,VB3CT59        ,3/27/2020,Mac
2681,Staff,VB1CT236       ,3/27/2020,Mac
3554,Staff,VB1CT121       ,3/27/2020,Mac
2541,Staff,VB1CT65        ,3/27/2020,Mac
2542,Staff,VB1CT65        ,3/27/2020,Mac
3173,Staff,VB1CT129       ,3/27/2020,Mac
164,Client,VB1CT427       ,3/27/2020,Mac
165,Client,VB1CT427       ,3/27/2020,Mac
880,Staff,VB3CT536       ,3/27/2020,Mac
2339,Staff,VB1CT143       ,3/27/2020,Mac
2068,Staff,VB3CT83        ,3/27/2020,Mac
2069,Staff,VB3CT83        ,3/27/2020,Mac
2070,Staff,VB3CT83        ,3/27/2020,Mac
497,Staff,VB3CT126       ,3/27/2020,Mac
498,Staff,VB3CT126       ,3/27/2020,Mac
499,Staff,VB3CT126       ,3/27/2020,Mac
2940,Staff,VB1CT160       ,3/27/2020,Mac
2941,Staff,VB1CT160       ,3/27/2020,Mac
3107,Staff,VB1CT101       ,3/27/2020,Mac
1662,Staff,VB1CT62        ,3/27/2020,Mac
291,Staff,VB3CT546       ,3/27/2020,Mac
989,Staff,VB3CT47        ,3/27/2020,Mac
2634,Staff,VB1CT86        ,3/27/2020,Mac
3555,Staff,VB1CT121       ,3/27/2020,Mac
3556,Staff,VB1CT121       ,3/27/2020,Mac
775,Staff,VB1CT88        ,3/27/2020,Unknown
988,Staff,VB3CT47        ,3/27/2020,Unknown
2765,Staff,VB1CT416       ,3/27/2020,PC
776,Staff,VB1CT88        ,3/27/2020,PC
3690,Staff,VB1CT428       ,3/27/2020,PC
2066,Staff,VB3CT83        ,3/28/2020,Mac
2067,Staff,VB3CT83        ,3/28/2020,Mac
3553,Staff,VB1CT121       ,3/28/2020,Mac
1755,Staff,VB3CT59        ,3/30/2020,Mac
1756,Staff,VB3CT59        ,3/30/2020,Mac
2540,Staff,VB1CT65        ,3/30/2020,Mac
879,Staff,VB3CT536       ,3/30/2020,Mac
2063,Staff,VB3CT83        ,3/30/2020,Mac
2064,Staff,VB3CT83        ,3/30/2020,Mac
2065,Staff,VB3CT83        ,3/30/2020,Mac
493,Staff,VB3CT126       ,3/30/2020,Mac
494,Staff,VB3CT126       ,3/30/2020,Mac
495,Staff,VB3CT126       ,3/30/2020,Mac
496,Staff,VB3CT126       ,3/30/2020,Mac
37,Client,VB1CT429       ,3/30/2020,Mac
2938,Staff,VB1CT160       ,3/30/2020,Mac
2939,Staff,VB1CT160       ,3/30/2020,Mac
3106,Staff,VB1CT101       ,3/30/2020,Mac
982,Staff,VB3CT47        ,3/30/2020,Mac
983,Staff,VB3CT47        ,3/30/2020,Mac
984,Staff,VB3CT47        ,3/30/2020,Mac
985,Staff,VB3CT47        ,3/30/2020,Mac
986,Staff,VB3CT47        ,3/30/2020,Mac
987,Staff,VB3CT47        ,3/30/2020,Mac
2249,Staff,VB3CT533       ,3/30/2020,Mac
1587,Staff,VB3CT538       ,3/30/2020,Mac
2062,Staff,VB3CT83        ,3/30/2020,Unknown
3378,Staff,VB1CT164       ,3/30/2020,PC
1753,Staff,VB3CT59        ,3/31/2020,Mac
1754,Staff,VB3CT59        ,3/31/2020,Mac
756,Staff,VB1CT66        ,3/31/2020,Mac
2539,Staff,VB1CT65        ,3/31/2020,Mac
3289,Staff,VB1CT136       ,3/31/2020,Mac
3290,Staff,VB1CT136       ,3/31/2020,Mac
878,Staff,VB3CT536       ,3/31/2020,Mac
2338,Staff,VB1CT143       ,3/31/2020,Mac
2059,Staff,VB3CT83        ,3/31/2020,Mac
2060,Staff,VB3CT83        ,3/31/2020,Mac
2061,Staff,VB3CT83        ,3/31/2020,Mac
492,Staff,VB3CT126       ,3/31/2020,Mac
36,Client,VB1CT429       ,3/31/2020,Mac
2937,Staff,VB1CT160       ,3/31/2020,Mac
3492,Staff,VB3CT388       ,3/31/2020,Mac
978,Staff,VB3CT47        ,3/31/2020,Mac
979,Staff,VB3CT47        ,3/31/2020,Mac
980,Staff,VB3CT47        ,3/31/2020,Mac
981,Staff,VB3CT47        ,3/31/2020,Mac
3029,Staff,VB1CT223       ,3/31/2020,Unknown
3030,Staff,VB1CT223       ,3/31/2020,PC
3031,Staff,VB1CT223       ,3/31/2020,PC
3167,Staff,VB1CT245       ,3/31/2020,PC
3299,Staff,VB1CT168       ,3/31/2020,PC
3300,Staff,VB1CT168       ,3/31/2020,PC
3301,Staff,VB1CT168       ,3/31/2020,PC
1752,Staff,VB3CT59        ,4/1/2020,Mac
754,Staff,VB1CT66        ,4/1/2020,Mac
755,Staff,VB1CT66        ,4/1/2020,Mac
2536,Staff,VB1CT65        ,4/1/2020,Mac
2537,Staff,VB1CT65        ,4/1/2020,Mac
2538,Staff,VB1CT65        ,4/1/2020,Mac
3288,Staff,VB1CT136       ,4/1/2020,Mac
2057,Staff,VB3CT83        ,4/1/2020,Mac
2058,Staff,VB3CT83        ,4/1/2020,Mac
490,Staff,VB3CT126       ,4/1/2020,Mac
491,Staff,VB3CT126       ,4/1/2020,Mac
35,Client,VB1CT429       ,4/1/2020,Mac
2935,Staff,VB1CT160       ,4/1/2020,Mac
2936,Staff,VB1CT160       ,4/1/2020,Mac
2454,Staff,VB3CT537       ,4/1/2020,Mac
368,Staff,VB1CT74        ,4/1/2020,Mac
369,Staff,VB1CT74        ,4/1/2020,Mac
1586,Staff,VB3CT538       ,4/1/2020,Mac
2217,Staff,VB1CT77        ,4/1/2020,Mac
2056,Staff,VB3CT83        ,4/1/2020,Unknown
2689,Staff,VB1CT216       ,4/1/2020,PC
2712,Staff,VB1CT248       ,4/1/2020,PC
3716,Staff,VB1CT163       ,4/1/2020,PC
3688,Staff,VB1CT428       ,4/1/2020,PC
3689,Staff,VB1CT428       ,4/1/2020,PC
32,Client,VB1CT429       ,4/2/2020,iPhone
33,Client,VB1CT429       ,4/2/2020,iPhone
1750,Staff,VB3CT59        ,4/2/2020,Mac
1751,Staff,VB3CT59        ,4/2/2020,Mac
2533,Staff,VB1CT65        ,4/2/2020,Mac
2534,Staff,VB1CT65        ,4/2/2020,Mac
2535,Staff,VB1CT65        ,4/2/2020,Mac
2305,Staff,VB1CT58        ,4/2/2020,Mac
2306,Staff,VB1CT58        ,4/2/2020,Mac
31,Client,VB1CT429       ,4/2/2020,Mac
2385,Staff,VB3CT116       ,4/2/2020,Mac
2055,Staff,VB3CT83        ,4/2/2020,Mac
34,Client,VB1CT429       ,4/2/2020,Mac
487,Staff,VB3CT126       ,4/2/2020,Mac
488,Staff,VB3CT126       ,4/2/2020,Mac
489,Staff,VB3CT126       ,4/2/2020,Mac
2934,Staff,VB1CT160       ,4/2/2020,Mac
3105,Staff,VB1CT101       ,4/2/2020,Mac
976,Staff,VB3CT47        ,4/2/2020,Mac
977,Staff,VB3CT47        ,4/2/2020,Mac
2193,Staff,VB1CT122       ,4/2/2020,Mac
1585,Staff,VB3CT538       ,4/2/2020,Mac
3051,Staff,VB1CT149       ,4/2/2020,Mac
486,Staff,VB3CT126       ,4/2/2020,Unknown
834,Staff,VB3CT461       ,4/2/2020,PC
835,Staff,VB3CT461       ,4/2/2020,PC
3241,Staff,VB1CT417       ,4/2/2020,PC
1749,Staff,VB3CT59        ,4/3/2020,Mac
2436,Staff,VB1CT70        ,4/3/2020,Mac
2532,Staff,VB1CT65        ,4/3/2020,Mac
30,Client,VB1CT429       ,4/3/2020,Mac
2337,Staff,VB1CT143       ,4/3/2020,Mac
2052,Staff,VB3CT83        ,4/3/2020,Mac
2053,Staff,VB3CT83        ,4/3/2020,Mac
2054,Staff,VB3CT83        ,4/3/2020,Mac
485,Staff,VB3CT126       ,4/3/2020,Mac
3490,Staff,VB3CT388       ,4/3/2020,Mac
3491,Staff,VB3CT388       ,4/3/2020,Mac
367,Staff,VB1CT74        ,4/3/2020,Mac
2562,Staff,VB3CT549       ,4/3/2020,Mac
3127,Staff,VB1CT157       ,4/3/2020,Mac
3552,Staff,VB1CT121       ,4/3/2020,Mac
481,Staff,VB3CT126       ,4/3/2020,Unknown
482,Staff,VB3CT126       ,4/3/2020,Unknown
483,Staff,VB3CT126       ,4/3/2020,Unknown
484,Staff,VB3CT126       ,4/3/2020,Unknown
2049,Staff,VB3CT83        ,4/4/2020,Mac
2051,Staff,VB3CT83        ,4/4/2020,Mac
2050,Staff,VB3CT83        ,4/4/2020,Unknown
3687,Staff,VB1CT428       ,4/4/2020,PC
3551,Staff,VB1CT121       ,4/5/2020,Mac
2764,Staff,VB1CT416       ,4/5/2020,PC
3685,Staff,VB1CT428       ,4/5/2020,PC
3686,Staff,VB1CT428       ,4/5/2020,PC
1747,Staff,VB3CT59        ,4/6/2020,Mac
1748,Staff,VB3CT59        ,4/6/2020,Mac
2529,Staff,VB1CT65        ,4/6/2020,Mac
2530,Staff,VB1CT65        ,4/6/2020,Mac
2531,Staff,VB1CT65        ,4/6/2020,Mac
3699,Staff,VB1CT435       ,4/6/2020,Mac
876,Staff,VB3CT536       ,4/6/2020,Mac
877,Staff,VB3CT536       ,4/6/2020,Mac
2047,Staff,VB3CT83        ,4/6/2020,Mac
2048,Staff,VB3CT83        ,4/6/2020,Mac
245,Client,VB1CT432       ,4/6/2020,Mac
479,Staff,VB3CT126       ,4/6/2020,Mac
480,Staff,VB3CT126       ,4/6/2020,Mac
2932,Staff,VB1CT160       ,4/6/2020,Mac
3104,Staff,VB1CT101       ,4/6/2020,Mac
29,Client,VB1CT429       ,4/6/2020,Mac
975,Staff,VB3CT47        ,4/6/2020,Mac
290,Staff,VB3CT546       ,4/6/2020,Mac
3550,Staff,VB1CT121       ,4/6/2020,Mac
478,Staff,VB3CT126       ,4/6/2020,Unknown
833,Staff,VB3CT461       ,4/6/2020,PC
2418,Staff,VB1CT84        ,4/6/2020,PC
2933,Staff,VB1CT160       ,4/6/2020,PC
3684,Staff,VB1CT428       ,4/6/2020,PC
3451,Staff,VB1CT444       ,4/7/2020,iPhone
1745,Staff,VB3CT59        ,4/7/2020,Mac
1746,Staff,VB3CT59        ,4/7/2020,Mac
58,Client,VB1CT437       ,4/7/2020,Mac
60,Client,VB1CT437       ,4/7/2020,Mac
2526,Staff,VB1CT65        ,4/7/2020,Mac
2527,Staff,VB1CT65        ,4/7/2020,Mac
2528,Staff,VB1CT65        ,4/7/2020,Mac
2685,Staff,VB1CT438       ,4/7/2020,Mac
2686,Staff,VB1CT438       ,4/7/2020,Mac
875,Staff,VB3CT536       ,4/7/2020,Mac
2384,Staff,VB3CT116       ,4/7/2020,Mac
2336,Staff,VB1CT143       ,4/7/2020,Mac
2043,Staff,VB3CT83        ,4/7/2020,Mac
2045,Staff,VB3CT83        ,4/7/2020,Mac
2046,Staff,VB3CT83        ,4/7/2020,Mac
474,Staff,VB3CT126       ,4/7/2020,Mac
475,Staff,VB3CT126       ,4/7/2020,Mac
477,Staff,VB3CT126       ,4/7/2020,Mac
2931,Staff,VB1CT160       ,4/7/2020,Mac
3103,Staff,VB1CT101       ,4/7/2020,Mac
2044,Staff,VB3CT83        ,4/7/2020,Mac
2453,Staff,VB3CT537       ,4/7/2020,Mac
2755,Staff,VB1CT442       ,4/7/2020,Mac
973,Staff,VB3CT47        ,4/7/2020,Mac
974,Staff,VB3CT47        ,4/7/2020,Mac
289,Staff,VB3CT546       ,4/7/2020,Mac
59,Client,VB1CT437       ,4/7/2020,Mac
61,Client,VB1CT437       ,4/7/2020,Mac
476,Staff,VB3CT126       ,4/7/2020,Unknown
2417,Staff,VB1CT84        ,4/7/2020,PC
2929,Staff,VB1CT160       ,4/7/2020,PC
2930,Staff,VB1CT160       ,4/7/2020,PC
3678,Staff,VB1CT428       ,4/7/2020,PC
3679,Staff,VB1CT428       ,4/7/2020,PC
3680,Staff,VB1CT428       ,4/7/2020,PC
3681,Staff,VB1CT428       ,4/7/2020,PC
3682,Staff,VB1CT428       ,4/7/2020,PC
3683,Staff,VB1CT428       ,4/7/2020,PC
110,Client,VB1CT441       ,4/7/2020,PC
1743,Staff,VB3CT59        ,4/8/2020,Mac
1744,Staff,VB3CT59        ,4/8/2020,Mac
56,Client,VB1CT437       ,4/8/2020,Mac
57,Client,VB1CT437       ,4/8/2020,Mac
3698,Staff,VB1CT435       ,4/8/2020,Mac
3287,Staff,VB1CT136       ,4/8/2020,Mac
2304,Staff,VB1CT58        ,4/8/2020,Mac
1650,Staff,VB1CT68        ,4/8/2020,Mac
874,Staff,VB3CT536       ,4/8/2020,Mac
2335,Staff,VB1CT143       ,4/8/2020,Mac
2040,Staff,VB3CT83        ,4/8/2020,Mac
2041,Staff,VB3CT83        ,4/8/2020,Mac
2042,Staff,VB3CT83        ,4/8/2020,Mac
3185,Staff,VB1CT402       ,4/8/2020,Mac
3186,Staff,VB1CT402       ,4/8/2020,Mac
466,Staff,VB3CT126       ,4/8/2020,Mac
467,Staff,VB3CT126       ,4/8/2020,Mac
468,Staff,VB3CT126       ,4/8/2020,Mac
469,Staff,VB3CT126       ,4/8/2020,Mac
472,Staff,VB3CT126       ,4/8/2020,Mac
473,Staff,VB3CT126       ,4/8/2020,Mac
3102,Staff,VB1CT101       ,4/8/2020,Mac
2655,Staff,VB1CT153       ,4/8/2020,Mac
2794,Staff,VB1CT204       ,4/8/2020,Mac
970,Staff,VB3CT47        ,4/8/2020,Mac
971,Staff,VB3CT47        ,4/8/2020,Mac
972,Staff,VB3CT47        ,4/8/2020,Mac
2277,Staff,VB3CT533       ,4/8/2020,Mac
2278,Staff,VB3CT533       ,4/8/2020,Mac
288,Staff,VB3CT546       ,4/8/2020,Mac
283,Client,VB1CT445       ,4/8/2020,Mac
470,Staff,VB3CT126       ,4/8/2020,Unknown
471,Staff,VB3CT126       ,4/8/2020,Unknown
122,Client,VB1CT434       ,4/8/2020,PC
120,Client,VB1CT434       ,4/8/2020,PC
121,Client,VB1CT434       ,4/8/2020,PC
123,Client,VB1CT434       ,4/8/2020,PC
180,Client,VB1CT443       ,4/8/2020,PC
2416,Staff,VB1CT84        ,4/8/2020,PC
2928,Staff,VB1CT160       ,4/8/2020,PC
3669,Staff,VB1CT428       ,4/8/2020,PC
3670,Staff,VB1CT428       ,4/8/2020,PC
3671,Staff,VB1CT428       ,4/8/2020,PC
3672,Staff,VB1CT428       ,4/8/2020,PC
3673,Staff,VB1CT428       ,4/8/2020,PC
3674,Staff,VB1CT428       ,4/8/2020,PC
3675,Staff,VB1CT428       ,4/8/2020,PC
3676,Staff,VB1CT428       ,4/8/2020,PC
3677,Staff,VB1CT428       ,4/8/2020,PC
282,Client,VB1CT445       ,4/9/2020,iPhone
1554,Staff,VB1CT76        ,4/9/2020,Mac
1741,Staff,VB3CT59        ,4/9/2020,Mac
1742,Staff,VB3CT59        ,4/9/2020,Mac
52,Client,VB1CT437       ,4/9/2020,Mac
1553,Staff,VB1CT76        ,4/9/2020,Mac
1555,Staff,VB1CT76        ,4/9/2020,Mac
1556,Staff,VB1CT76        ,4/9/2020,Mac
1557,Staff,VB1CT76        ,4/9/2020,Mac
1566,Staff,VB3CT548       ,4/9/2020,Mac
2524,Staff,VB1CT65        ,4/9/2020,Mac
2525,Staff,VB1CT65        ,4/9/2020,Mac
28,Client,VB1CT429       ,4/9/2020,Mac
27,Client,VB1CT429       ,4/9/2020,Mac
26,Client,VB1CT429       ,4/9/2020,Mac
2039,Staff,VB3CT83        ,4/9/2020,Mac
463,Staff,VB3CT126       ,4/9/2020,Mac
464,Staff,VB3CT126       ,4/9/2020,Mac
465,Staff,VB3CT126       ,4/9/2020,Mac
2654,Staff,VB1CT153       ,4/9/2020,Mac
266,Client,VB1CT448       ,4/9/2020,Mac
267,Client,VB1CT448       ,4/9/2020,Mac
2248,Staff,VB3CT533       ,4/9/2020,Mac
967,Staff,VB3CT47        ,4/9/2020,Mac
968,Staff,VB3CT47        ,4/9/2020,Mac
969,Staff,VB3CT47        ,4/9/2020,Mac
39,Client,VB1CT451       ,4/9/2020,Mac
2633,Staff,VB1CT86        ,4/9/2020,Mac
3548,Staff,VB1CT121       ,4/9/2020,Mac
3549,Staff,VB1CT121       ,4/9/2020,Mac
3521,Staff,VB1CT156       ,4/9/2020,Mac
280,Client,VB1CT445       ,4/9/2020,Mac
281,Client,VB1CT445       ,4/9/2020,Mac
1584,Staff,VB3CT538       ,4/9/2020,Mac
53,Client,VB1CT437       ,4/9/2020,Mac
54,Client,VB1CT437       ,4/9/2020,Mac
55,Client,VB1CT437       ,4/9/2020,Mac
3547,Staff,VB1CT121       ,4/9/2020,Mac
462,Staff,VB3CT126       ,4/9/2020,Unknown
1552,Staff,VB1CT76        ,4/9/2020,Unknown
117,Client,VB1CT434       ,4/9/2020,PC
118,Client,VB1CT434       ,4/9/2020,PC
119,Client,VB1CT434       ,4/9/2020,PC
2415,Staff,VB1CT84        ,4/9/2020,PC
2926,Staff,VB1CT160       ,4/9/2020,PC
2927,Staff,VB1CT160       ,4/9/2020,PC
3660,Staff,VB1CT428       ,4/9/2020,PC
3661,Staff,VB1CT428       ,4/9/2020,PC
3664,Staff,VB1CT428       ,4/9/2020,PC
3665,Staff,VB1CT428       ,4/9/2020,PC
3666,Staff,VB1CT428       ,4/9/2020,PC
3668,Staff,VB1CT428       ,4/9/2020,PC
3667,Staff,VB1CT428       ,4/9/2020,PC
203,Client,VB1CT447       ,4/9/2020,PC
204,Client,VB1CT447       ,4/9/2020,PC
3662,Staff,VB1CT428       ,4/9/2020,PC
3663,Staff,VB1CT428       ,4/9/2020,PC
3450,Staff,VB1CT444       ,4/10/2020,iPhone
1551,Staff,VB1CT76        ,4/10/2020,Mac
2522,Staff,VB1CT65        ,4/10/2020,Mac
2523,Staff,VB1CT65        ,4/10/2020,Mac
3286,Staff,VB1CT136       ,4/10/2020,Mac
228,Client,VB1CT458       ,4/10/2020,Mac
2334,Staff,VB1CT143       ,4/10/2020,Mac
2037,Staff,VB3CT83        ,4/10/2020,Mac
2038,Staff,VB3CT83        ,4/10/2020,Mac
460,Staff,VB3CT126       ,4/10/2020,Mac
806,Staff,VB3CT547       ,4/10/2020,Mac
966,Staff,VB3CT47        ,4/10/2020,Mac
284,Client,VB1CT459       ,4/10/2020,Mac
2867,Staff,VB1CT460       ,4/10/2020,Mac
459,Staff,VB3CT126       ,4/10/2020,Unknown
461,Staff,VB3CT126       ,4/10/2020,Unknown
115,Client,VB1CT434       ,4/10/2020,PC
116,Client,VB1CT434       ,4/10/2020,PC
