,Contact type,User_ID,Download_Date,Resolution,Asset_ID,Asset_Type,Asset_Legacy_ID,Asset_Create_Date,Usage_Description
265,Client,VB1CT480       ,5/8/2020,Original,VB1384822,Video,715936,5/8/2020,Personal
266,Client,VB1CT480       ,5/8/2020,Original,VB1384818,Video,658422,5/8/2020,Personal
267,Client,VB1CT480       ,5/8/2020,Original,VB1384817,Video,658153,5/8/2020,Personal
268,Client,VB1CT480       ,5/8/2020,Original,VB1384816,Video,715928,5/8/2020,Personal
269,Client,VB1CT480       ,5/8/2020,Original,VB1384814,Video,658379,5/8/2020,Personal
270,Client,VB1CT480       ,5/8/2020,Original,VB1384800,Video,699698,5/8/2020,Personal
271,Client,VB1CT480       ,5/8/2020,Original,VB1384844,Video,658833,5/8/2020,Personal
272,Client,VB1CT480       ,5/8/2020,Original,VB1384842,Video,658627,5/8/2020,Personal
273,Client,VB1CT480       ,5/8/2020,Original,VB1384840,Video,707113,5/8/2020,Personal
274,Client,VB1CT480       ,5/8/2020,Original,VB1384826,Video,658780,5/8/2020,Personal
275,Client,VB1CT480       ,4/27/2020,Original,VB1380519,Video,715955,4/27/2020,Personal
276,Client,VB1CT480       ,4/27/2020,Original,VB1380515,Video,658727,4/27/2020,Personal
277,Client,VB1CT480       ,4/27/2020,Original,VB1380514,Video,654765,4/27/2020,Personal
278,Client,VB1CT480       ,4/27/2020,Original,VB1380513,Video,658610,4/27/2020,Personal
279,Client,VB1CT480       ,4/27/2020,Original,VB1380511,Video,658186,4/27/2020,Personal
280,Client,VB1CT480       ,4/27/2020,Original,VB1380509,Video,658210,4/27/2020,Personal
281,Client,VB1CT441       ,4/7/2020,Video Streaming format (720p),VB1367576,Video,112445,4/7/2020,Other
282,Client,VB1CT512       ,5/29/2020,Original,VB1384572,Video,581948,5/7/2020,Personal
283,Client,VB1CT434       ,5/1/2020,Video Web Low,VB1366912,Video,16014,4/6/2020,Personal
284,Client,VB1CT552       ,5/18/2020,Original,VB1393145,Video,187407,5/18/2020,Other
285,Client,VB1CT552       ,5/18/2020,Original,VB1393144,Video,388833,5/18/2020,Other
286,Client,VB1CT529       ,5/19/2020,Original,VB1385195,Video,41243,5/11/2020,"Editorial, All media types, Worldwide"
287,Client,VB1CT500       ,5/14/2020,Original,VB1381152,Video,166074,4/28/2020,Internal Company Use
288,Client,VB1CT500       ,5/14/2020,Original,VB1381149,Video,788109,4/28/2020,Internal Company Use
289,Client,VB1CT500       ,5/14/2020,Original,VB1381148,Video,167017,4/28/2020,Internal Company Use
290,Client,VB1CT500       ,5/14/2020,Original,VB1381145,Video,358719,4/28/2020,Internal Company Use
291,Client,VB1CT500       ,5/14/2020,Original,VB1381144,Video,508318,4/28/2020,Internal Company Use
292,Client,VB1CT500       ,5/14/2020,Original,VB1381142,Video,544536,4/28/2020,Internal Company Use
293,Client,VB1CT500       ,5/14/2020,Original,VB1381140,Video,283300,4/28/2020,Internal Company Use
294,Client,VB1CT500       ,5/14/2020,Original,VB1381138,Video,272584,4/28/2020,Internal Company Use
295,Client,VB1CT527       ,5/29/2020,Original,VB1406895,Video,66577,5/29/2020,Commercial
296,Client,VB1CT527       ,5/29/2020,Original,VB1406894,Video,63362,5/29/2020,Commercial
297,Client,VB1CT527       ,5/29/2020,Original,VB1406892,Video,67378,5/29/2020,Commercial
298,Client,VB1CT527       ,5/8/2020,Original,VB1384960,Video,19791108ABC-2230HOSTAGE,5/8/2020,"Editorial, All media types, Worldwide"
299,Client,VB1CT527       ,5/8/2020,Original,VB1384958,Video,19790617ABC-1900SUMMIT,5/8/2020,"Editorial, All media types, Worldwide"
300,Client,VB1CT527       ,5/8/2020,Original,VB1384955,Video,19790613ABC-2232SALTII,5/8/2020,"Editorial, All media types, Worldwide"
301,Client,VB1CT527       ,5/8/2020,Original,VB1384954,Video,19790509ABC-2230SALTII,5/8/2020,"Editorial, All media types, Worldwide"
302,Client,VB1CT903       ,5/27/2020,Original,VB1402574,Video,387112,5/27/2020,Personal
303,Client,VB1CT903       ,5/27/2020,Original,VB1402574,Video,387112,5/27/2020,Personal
304,Client,VB1CT855       ,5/22/2020,Original,VB1398771,Video,26292,5/22/2020,Personal
305,Client,VB1CT855       ,5/22/2020,Original,VB1398770,Video,470843,5/22/2020,Personal
306,Client,VB1CT855       ,5/22/2020,Original,VB1398769,Video,229022,5/22/2020,Personal
307,Client,VB1CT855       ,5/22/2020,Original,VB1398771,Video,26292,5/22/2020,Personal
308,Client,VB1CT855       ,5/22/2020,Original,VB1398770,Video,470843,5/22/2020,Personal
309,Client,VB1CT855       ,5/22/2020,Original,VB1398769,Video,229022,5/22/2020,Personal
310,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378262,Video,3367,4/22/2020,Internal Company Use
311,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378241,Video,201545,4/22/2020,Internal Company Use
312,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378236,Video,208611,4/22/2020,Internal Company Use
313,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378249,Video,26131,4/22/2020,Internal Company Use
314,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378247,Video,274944,4/22/2020,Internal Company Use
315,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378253,Video,228868,4/22/2020,Internal Company Use
316,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378261,Video,33887,4/22/2020,Internal Company Use
317,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378279,Video,1044972,4/22/2020,Internal Company Use
318,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378284,Video,1046643,4/22/2020,Internal Company Use
319,Client,VB1CT472       ,4/23/2020,Video Web Low,VB1378289,Video,1049506,4/22/2020,Internal Company Use
320,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378325,Video,1034973,4/22/2020,Internal Company Use
321,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378323,Video,1058559,4/22/2020,Internal Company Use
322,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378321,Video,1046674,4/22/2020,Internal Company Use
323,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378319,Video,1045086,4/22/2020,Internal Company Use
324,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378317,Video,1046699,4/22/2020,Internal Company Use
325,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378315,Video,798947,4/22/2020,Internal Company Use
326,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378311,Video,69343,4/22/2020,Internal Company Use
327,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378310,Video,9299,4/22/2020,Internal Company Use
328,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378307,Video,483500,4/22/2020,Internal Company Use
329,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378292,Video,1012053,4/22/2020,Internal Company Use
330,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378291,Video,1044951,4/22/2020,Internal Company Use
331,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378290,Video,1058536,4/22/2020,Internal Company Use
332,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378289,Video,1049506,4/22/2020,Internal Company Use
333,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378285,Video,553658,4/22/2020,Internal Company Use
334,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378282,Video,449982,4/22/2020,Internal Company Use
335,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378281,Video,9563,4/22/2020,Internal Company Use
336,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378276,Video,78747,4/22/2020,Internal Company Use
337,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378273,Video,273746,4/22/2020,Internal Company Use
338,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378272,Video,312860,4/22/2020,Internal Company Use
339,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378269,Video,446710,4/22/2020,Internal Company Use
340,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378268,Video,4513,4/22/2020,Internal Company Use
341,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378267,Video,1053617,4/22/2020,Internal Company Use
342,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378265,Video,1041222,4/22/2020,Internal Company Use
343,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378258,Video,204588,4/22/2020,Internal Company Use
344,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378255,Video,284420,4/22/2020,Internal Company Use
345,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378254,Video,446556,4/22/2020,Internal Company Use
346,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378250,Video,837995,4/22/2020,Internal Company Use
347,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378249,Video,26131,4/22/2020,Internal Company Use
348,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378245,Video,241089,4/22/2020,Internal Company Use
349,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378242,Video,518267,4/22/2020,Internal Company Use
350,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378239,Video,1058127,4/22/2020,Internal Company Use
351,Client,VB1CT472       ,4/22/2020,Video Web Low,VB1378235,Video,484017,4/22/2020,Internal Company Use
352,Client,VB1CT537       ,5/15/2020,Original,VB1392056,Video,839620,5/15/2020,Internal Company Use
353,Client,VB1CT537       ,5/15/2020,Original,VB1392055,Video,522411,5/15/2020,Internal Company Use
354,Client,VB1CT537       ,5/15/2020,Original,VB1392054,Video,48784,5/15/2020,Internal Company Use
355,Client,VB1CT537       ,5/15/2020,Original,VB1392051,Video,10158,5/15/2020,Internal Company Use
356,Client,VB1CT537       ,5/15/2020,Original,VB1392050,Video,45282,5/15/2020,Internal Company Use
357,Client,VB1CT468       ,4/22/2020,Video Streaming format (720p),VB1378199,Video,222335,4/22/2020,Personal
358,Client,VB1CT468       ,4/22/2020,Video Streaming format (720p),VB1378201,Video,222295,4/22/2020,Personal
359,Client,VB1CT902       ,5/29/2020,Original,VB1407216,Video,19860919CBS-2302CRACK,5/29/2020,"Editorial, All media types, Worldwide"
360,Client,VB1CT902       ,5/27/2020,Original,VB1402572,Video,332555,5/27/2020,"Editorial, All media types, One country"
361,Client,VB1CT902       ,5/27/2020,Original,VB1402569,Video,310007,5/27/2020,"Editorial, All media types, One country"
362,Client,VB1CT902       ,5/27/2020,Original,VB1402568,Video,351108,5/27/2020,"Editorial, All media types, One country"
363,Client,VB1CT902       ,5/27/2020,Original,VB1402566,Video,376676,5/27/2020,"Editorial, All media types, One country"
364,Client,VB1CT902       ,5/27/2020,Original,VB1402564,Video,306956,5/27/2020,"Editorial, All media types, One country"
365,Client,VB1CT479       ,4/24/2020,Original,VB1379575,Video,1119977,4/24/2020,Other
366,Client,VB1CT901       ,5/27/2020,Video Streaming format (720p),VB1402562,Video,273018,5/27/2020,Personal
367,Client,VB1CT517       ,5/7/2020,Original,VB1384636,Video,132508,5/7/2020,"Editorial, All media types, Worldwide"
368,Client,VB1CT516       ,5/9/2020,Original,VB1384608,Video,501612,5/7/2020,Personal
369,Client,VB1CT516       ,5/9/2020,Original,VB1384608,Video,501612,5/7/2020,Personal
370,Client,VB1CT516       ,5/9/2020,Original,VB1384594,Video,19801105ABC-NL,5/7/2020,Personal
371,Client,VB1CT516       ,5/9/2020,Original,VB1384592,Video,19800716NBC-0800TODAY,5/7/2020,Personal
372,Client,VB1CT516       ,5/9/2020,Original,VB1384582,Video,19800714CBS-1430GOPCONV,5/7/2020,Personal
373,Client,VB1CT516       ,5/8/2020,Original,VB1384614,Video,19801106PBS-1900ELECTION,5/7/2020,Personal
374,Client,VB1CT516       ,5/8/2020,Original,VB1384612,Video,19800717ABC-1006GOPCONV,5/7/2020,Personal
375,Client,VB1CT516       ,5/8/2020,Original,VB1384612,Video,19800717ABC-1006GOPCONV,5/7/2020,Personal
376,Client,VB1CT516       ,5/8/2020,Original,VB1384634,Video,494415,5/7/2020,Personal
377,Client,VB1CT516       ,5/8/2020,Original,VB1384632,Video,496827,5/7/2020,Personal
378,Client,VB1CT516       ,5/8/2020,Original,VB1384630,Video,512071,5/7/2020,Personal
379,Client,VB1CT516       ,5/8/2020,Original,VB1384628,Video,498437,5/7/2020,Personal
380,Client,VB1CT516       ,5/8/2020,Original,VB1384626,Video,498776,5/7/2020,Personal
381,Client,VB1CT516       ,5/8/2020,Original,VB1384624,Video,508170,5/7/2020,Personal
382,Client,VB1CT516       ,5/8/2020,Original,VB1384622,Video,495899,5/7/2020,Personal
383,Client,VB1CT516       ,5/8/2020,Original,VB1384620,Video,512627,5/7/2020,Personal
384,Client,VB1CT516       ,5/8/2020,Original,VB1384618,Video,500072,5/7/2020,Personal
385,Client,VB1CT516       ,5/8/2020,Original,VB1384616,Video,495332,5/7/2020,Personal
386,Client,VB1CT516       ,5/8/2020,Original,VB1384610,Video,501470,5/7/2020,Personal
387,Client,VB1CT516       ,5/8/2020,Original,VB1384628,Video,498437,5/7/2020,Personal
388,Client,VB1CT516       ,5/8/2020,Original,VB1384626,Video,498776,5/7/2020,Personal
389,Client,VB1CT516       ,5/8/2020,Original,VB1384624,Video,508170,5/7/2020,Personal
390,Client,VB1CT516       ,5/8/2020,Original,VB1384622,Video,495899,5/7/2020,Personal
391,Client,VB1CT516       ,5/8/2020,Original,VB1384616,Video,495332,5/7/2020,Personal
392,Client,VB1CT516       ,5/8/2020,Original,VB1384610,Video,501470,5/7/2020,Personal
393,Client,VB1CT516       ,5/8/2020,Original,VB1384608,Video,501612,5/7/2020,Personal
394,Client,VB1CT516       ,5/8/2020,Original,VB1384594,Video,19801105ABC-NL,5/7/2020,Personal
395,Client,VB1CT516       ,5/8/2020,Original,VB1384592,Video,19800716NBC-0800TODAY,5/7/2020,Personal
396,Client,VB1CT516       ,5/8/2020,Original,VB1384589,Video,19800717ABC-1006GOPCONV,5/7/2020,Personal
397,Client,VB1CT516       ,5/8/2020,Original,VB1384587,Video,19801106PBS-1900ELECTION,5/7/2020,Personal
398,Client,VB1CT516       ,5/8/2020,Original,VB1384586,Video,19800918PBS-1900ELECTION,5/7/2020,Personal
399,Client,VB1CT516       ,5/8/2020,Original,VB1384583,Video,19790815CBS-2300YOURTURN,5/7/2020,Personal
400,Client,VB1CT516       ,5/8/2020,Original,VB1384582,Video,19800714CBS-1430GOPCONV,5/7/2020,Personal
401,Client,VB1CT443       ,4/10/2020,Video Streaming format (720p),VB1369768,Video,595821,4/9/2020,Other
402,Client,VB1CT443       ,4/10/2020,Original,VB1369768,Video,595821,4/9/2020,Other
403,Client,VB1CT443       ,4/10/2020,Original,VB1369769,Video,590592,4/9/2020,Other
404,Client,VB1CT443       ,4/10/2020,Video Web Low,VB1369764,Video,353262,4/9/2020,Other
405,Client,VB1CT443       ,4/10/2020,Original,VB1369764,Video,353262,4/9/2020,Other
406,Client,VB1CT443       ,4/8/2020,Video Web Low,VB1365437,Video,150311,4/2/2020,Other
407,Client,VB1CT443       ,4/8/2020,Video Streaming format (720p),VB1365439,Video,150544,4/2/2020,Other
408,Client,VB1CT443       ,4/8/2020,Video Streaming format (720p),VB1365443,Video,347810,4/2/2020,Other
409,Client,VB1CT443       ,4/8/2020,Video Streaming format (720p),VB1365445,Video,348305,4/2/2020,Other
410,Client,VB1CT443       ,4/8/2020,Original,VB1365445,Video,348305,4/2/2020,Other
411,Client,VB1CT443       ,4/8/2020,Original,VB1365443,Video,347810,4/2/2020,Other
412,Client,VB1CT443       ,4/8/2020,Original,VB1365439,Video,150544,4/2/2020,Other
413,Client,VB1CT443       ,4/8/2020,Video Streaming format (720p),VB1365437,Video,150311,4/2/2020,Personal
414,Client,VB1CT443       ,4/8/2020,Original,VB1365437,Video,150311,4/2/2020,Personal
415,Client,VB1CT470       ,5/12/2020,Original,VB1383713,Video,916373,5/5/2020,Other
416,Client,VB1CT470       ,5/12/2020,Video Streaming format (720p),VB1383713,Video,916373,5/5/2020,Other
417,Client,VB1CT470       ,5/12/2020,Video Streaming format (720p),VB1383713,Video,916373,5/5/2020,Other
418,Client,VB1CT470       ,5/8/2020,Video Streaming format (720p),VB1383715,Video,911003,5/5/2020,Other
419,Client,VB1CT470       ,5/8/2020,Original,VB1383765,Video,762935,5/5/2020,Other
420,Client,VB1CT470       ,5/8/2020,Original,VB1383763,Video,948581,5/5/2020,Other
421,Client,VB1CT470       ,5/8/2020,Original,VB1383761,Video,922125,5/5/2020,Other
422,Client,VB1CT470       ,5/8/2020,Original,VB1383759,Video,829091,5/5/2020,Other
423,Client,VB1CT470       ,5/8/2020,Original,VB1383757,Video,828545,5/5/2020,Other
424,Client,VB1CT470       ,5/8/2020,Original,VB1383755,Video,925922,5/5/2020,Other
425,Client,VB1CT470       ,5/8/2020,Original,VB1383753,Video,929133,5/5/2020,Other
426,Client,VB1CT470       ,5/8/2020,Original,VB1383751,Video,922890,5/5/2020,Other
427,Client,VB1CT470       ,5/8/2020,Original,VB1383749,Video,947977,5/5/2020,Other
428,Client,VB1CT470       ,5/8/2020,Original,VB1383747,Video,910513,5/5/2020,Other
429,Client,VB1CT470       ,5/8/2020,Original,VB1383745,Video,949376,5/5/2020,Other
430,Client,VB1CT470       ,5/8/2020,Original,VB1383743,Video,941073,5/5/2020,Other
431,Client,VB1CT470       ,5/8/2020,Original,VB1383741,Video,859136,5/5/2020,Other
432,Client,VB1CT470       ,5/8/2020,Original,VB1383739,Video,929777,5/5/2020,Other
433,Client,VB1CT470       ,5/8/2020,Original,VB1383737,Video,848716,5/5/2020,Other
434,Client,VB1CT470       ,5/8/2020,Original,VB1383735,Video,948398,5/5/2020,Other
435,Client,VB1CT470       ,5/8/2020,Original,VB1383733,Video,944979,5/5/2020,Other
436,Client,VB1CT470       ,5/8/2020,Original,VB1383731,Video,922745,5/5/2020,Other
437,Client,VB1CT470       ,5/8/2020,Original,VB1383729,Video,938497,5/5/2020,Other
438,Client,VB1CT470       ,5/8/2020,Original,VB1383727,Video,787083,5/5/2020,Other
439,Client,VB1CT470       ,5/8/2020,Original,VB1383725,Video,910458,5/5/2020,Other
440,Client,VB1CT470       ,5/8/2020,Original,VB1383723,Video,946515,5/5/2020,Other
441,Client,VB1CT470       ,5/8/2020,Original,VB1383721,Video,948119,5/5/2020,Other
442,Client,VB1CT470       ,5/8/2020,Original,VB1383719,Video,833281,5/5/2020,Other
443,Client,VB1CT470       ,5/8/2020,Original,VB1383717,Video,858448,5/5/2020,Other
444,Client,VB1CT470       ,5/8/2020,Original,VB1383715,Video,911003,5/5/2020,Other
445,Client,VB1CT470       ,5/8/2020,Original,VB1383711,Video,858030,5/5/2020,Other
446,Client,VB1CT470       ,5/8/2020,Original,VB1383667,Video,944941,5/5/2020,Other
447,Client,VB1CT470       ,5/8/2020,Original,VB1383709,Video,877608,5/5/2020,Other
448,Client,VB1CT470       ,5/8/2020,Original,VB1383665,Video,951319,5/5/2020,Other
449,Client,VB1CT470       ,5/8/2020,Original,VB1383665,Video,951319,5/5/2020,Other
450,Client,VB1CT470       ,5/8/2020,Original,VB1383707,Video,854684,5/5/2020,Other
451,Client,VB1CT470       ,5/8/2020,Original,VB1383663,Video,939657,5/5/2020,Other
452,Client,VB1CT470       ,5/8/2020,Original,VB1383661,Video,945171,5/5/2020,Other
453,Client,VB1CT470       ,5/8/2020,Original,VB1383659,Video,950041,5/5/2020,Other
454,Client,VB1CT470       ,5/8/2020,Original,VB1383705,Video,787039,5/5/2020,Other
455,Client,VB1CT470       ,5/8/2020,Original,VB1383657,Video,949786,5/5/2020,Other
456,Client,VB1CT470       ,5/8/2020,Original,VB1383655,Video,883162,5/5/2020,Other
457,Client,VB1CT470       ,5/8/2020,Original,VB1383703,Video,853739,5/5/2020,Other
458,Client,VB1CT470       ,5/8/2020,Original,VB1383653,Video,922166,5/5/2020,Other
459,Client,VB1CT470       ,5/8/2020,Original,VB1383651,Video,946787,5/5/2020,Other
460,Client,VB1CT470       ,5/8/2020,Original,VB1383649,Video,944173,5/5/2020,Other
461,Client,VB1CT470       ,5/7/2020,Original,VB1383647,Video,945213,5/5/2020,Other
462,Client,VB1CT470       ,5/7/2020,Original,VB1383645,Video,941531,5/5/2020,Other
463,Client,VB1CT470       ,5/7/2020,Original,VB1383643,Video,924338,5/5/2020,Personal
464,Client,VB1CT470       ,5/7/2020,Original,VB1383641,Video,913686,5/5/2020,Other
465,Client,VB1CT470       ,5/7/2020,Original,VB1383639,Video,949706,5/5/2020,Other
466,Client,VB1CT470       ,5/7/2020,Original,VB1383637,Video,949417,5/5/2020,Other
467,Client,VB1CT470       ,5/7/2020,Original,VB1383635,Video,946300,5/5/2020,Other
